state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,0.0009759065837050361,0.0013008389963062978,0.0046860998069602625,0.0010661515251164033
2,0.0014444321363237284,0.0027384319222809777,0.002402566425182242,0.0029253871445627014
3,0.002774714110022391,0.0050215551730326425,0.0031435445429058143,0.0012737272419321064
4,0.0021791082307613748,0.003382550506511148,0.0023240231860758376,0.010025640194485867
5,0.0,0.0,0.0,0.0
6,0.0009685604903485118,-0.00033523969881953586,0.0036857241272568054,0.0010758921217919764
7,0.0014814600060818455,0.004020872308145046,0.0033052051987588122,0.0038132414136111286
8,0.0016652444314988815,0.0051805125844780735,0.0014996424800377264,0.002080544665444193
9,0.0024122550687556187,0.0037234479261310086,0.0061146216900574805,0.0029933807206036084
10,0.005959528988551994,0.001710595160545147,0.010756209035917301,0.0007279972680136132
11,0.0029103814147586403,0.00373895370452463,0.002993380601573846,0.0035528550252603786
12,0.0037450286653120017,0.006752712618958106,0.0024405554945050494,0.0022054832951834322
13,0.0016976259862065755,0.004839887670935206,0.001534338830942918,0.002299987924536479
14,0.002822994074368761,0.004021167509847089,0.002645325058136827,0.0030550447453686516
15,0.0,0.0,0.0,0.0
16,0.002393293190925493,0.005049812673651876,0.003246163677116981,0.003437367231145659
17,0.0035533240617765843,0.008483188583363638,0.0022869789988809166,0.002277185854079295
18,0.0021897400921323355,0.006647178876118075,0.002077050592592439,0.002310366899679497
19,-6.33076567621571e-05,0.0032217500410052615,0.0020494753272820953,0.012075951581565667
